Passo;Temperatura;FO_atual;FO_vizinho;Melhor_FO;Movimento_Aceito
168;99.4402;21.0000;21.0000;25.0000;1
169;99.4402;9.0000;9.0000;25.0000;1
170;99.4402;15.0000;15.0000;25.0000;1
171;99.4402;9.0000;9.0000;25.0000;1
172;99.4402;2.0000;2.0000;25.0000;1
173;99.4402;14.0000;14.0000;25.0000;1
174;99.4402;24.0000;24.0000;25.0000;1
175;99.4402;12.0000;12.0000;25.0000;1
176;99.4402;18.0000;18.0000;25.0000;1
177;99.4402;25.0000;25.0000;25.0000;1
178;99.4402;25.0000;-4963.0000;25.0000;0
179;99.4402;25.0000;15.0000;25.0000;0
180;99.4402;18.0000;18.0000;25.0000;1
181;99.4402;18.0000;-1970.0000;25.0000;0
182;99.4402;12.0000;12.0000;25.0000;1
183;99.4402;10.0000;10.0000;25.0000;1
184;99.4402;12.0000;12.0000;25.0000;1
185;99.4402;18.0000;18.0000;25.0000;1
186;99.4402;12.0000;12.0000;25.0000;1
187;99.4402;2.0000;2.0000;25.0000;1
188;99.4402;12.0000;12.0000;25.0000;1
189;99.4402;24.0000;24.0000;25.0000;1
190;99.4402;24.0000;-1970.0000;25.0000;0
191;99.4402;24.0000;-1970.0000;25.0000;0
192;99.4402;24.0000;-1970.0000;25.0000;0
193;99.4402;24.0000;-1970.0000;25.0000;0
194;99.4402;22.0000;22.0000;25.0000;1
195;99.4402;22.0000;-1971.0000;25.0000;0
196;99.4402;22.0000;-972.0000;25.0000;0
197;99.4402;24.0000;24.0000;25.0000;1
198;99.4402;24.0000;-2969.0000;25.0000;0
199;99.4402;22.0000;22.0000;25.0000;1
0;94.4682;10.0000;10.0000;25.0000;1
1;94.4682;22.0000;22.0000;25.0000;1
2;94.4682;12.0000;12.0000;25.0000;1
3;94.4682;18.0000;18.0000;25.0000;1
4;94.4682;6.0000;6.0000;25.0000;1
5;94.4682;13.0000;13.0000;25.0000;1
6;94.4682;25.0000;25.0000;25.0000;1
7;94.4682;18.0000;18.0000;25.0000;1
8;94.4682;12.0000;12.0000;25.0000;1
9;94.4682;14.0000;14.0000;25.0000;1
10;94.4682;24.0000;24.0000;25.0000;1
11;94.4682;22.0000;22.0000;25.0000;1
12;94.4682;10.0000;10.0000;25.0000;1
13;94.4682;16.0000;16.0000;25.0000;1
14;94.4682;6.0000;6.0000;25.0000;1
15;94.4682;13.0000;13.0000;25.0000;1
16;94.4682;23.0000;23.0000;25.0000;1
17;94.4682;25.0000;25.0000;25.0000;1
18;94.4682;15.0000;15.0000;25.0000;1
19;94.4682;8.0000;8.0000;25.0000;1
20;94.4682;2.0000;2.0000;25.0000;1
21;94.4682;12.0000;12.0000;25.0000;1
22;94.4682;2.0000;2.0000;25.0000;1
23;94.4682;9.0000;9.0000;25.0000;1
24;94.4682;19.0000;19.0000;25.0000;1
25;94.4682;19.0000;-2969.0000;25.0000;0
26;94.4682;25.0000;25.0000;25.0000;1
27;94.4682;23.0000;23.0000;25.0000;1
28;94.4682;17.0000;17.0000;25.0000;1
29;94.4682;19.0000;19.0000;25.0000;1
30;94.4682;9.0000;9.0000;25.0000;1
31;94.4682;15.0000;15.0000;25.0000;1
32;94.4682;15.0000;-973.0000;25.0000;0
33;94.4682;13.0000;13.0000;25.0000;1
34;94.4682;6.0000;6.0000;25.0000;1
35;94.4682;13.0000;13.0000;25.0000;1
36;94.4682;23.0000;23.0000;25.0000;1
37;94.4682;23.0000;-3965.0000;25.0000;0
38;94.4682;16.0000;16.0000;25.0000;1
39;94.4682;16.0000;-972.0000;25.0000;0
40;94.4682;18.0000;18.0000;25.0000;1
41;94.4682;16.0000;16.0000;25.0000;1
42;94.4682;18.0000;18.0000;25.0000;1
43;94.4682;18.0000;-1970.0000;25.0000;0
44;94.4682;16.0000;16.0000;25.0000;1
45;94.4682;18.0000;18.0000;25.0000;1
46;94.4682;12.0000;12.0000;25.0000;1
47;94.4682;10.0000;10.0000;25.0000;1
48;94.4682;16.0000;16.0000;25.0000;1
49;94.4682;6.0000;6.0000;25.0000;1
50;94.4682;0.0000;0.0000;25.0000;1
51;94.4682;12.0000;12.0000;25.0000;1
52;94.4682;22.0000;22.0000;25.0000;1
53;94.4682;12.0000;12.0000;25.0000;1
54;94.4682;19.0000;19.0000;25.0000;1
55;94.4682;21.0000;21.0000;25.0000;1
56;94.4682;19.0000;19.0000;25.0000;1
57;94.4682;21.0000;21.0000;25.0000;1
58;94.4682;9.0000;9.0000;25.0000;1
59;94.4682;2.0000;2.0000;25.0000;1
60;94.4682;14.0000;14.0000;25.0000;1
61;94.4682;12.0000;12.0000;25.0000;1
62;94.4682;14.0000;14.0000;25.0000;1
63;94.4682;21.0000;21.0000;25.0000;1
64;94.4682;21.0000;-973.0000;25.0000;0
65;94.4682;21.0000;-2969.0000;25.0000;0
66;94.4682;21.0000;-2969.0000;25.0000;0
67;94.4682;21.0000;-2969.0000;25.0000;0
68;94.4682;19.0000;19.0000;25.0000;1
69;94.4682;25.0000;25.0000;25.0000;1
70;94.4682;25.0000;-3965.0000;25.0000;0
71;94.4682;13.0000;13.0000;25.0000;1
72;94.4682;23.0000;23.0000;25.0000;1
73;94.4682;23.0000;-3965.0000;25.0000;0
74;94.4682;16.0000;16.0000;25.0000;1
75;94.4682;16.0000;-972.0000;25.0000;0
76;94.4682;10.0000;10.0000;25.0000;1
77;94.4682;0.0000;0.0000;25.0000;1
78;94.4682;7.0000;7.0000;25.0000;1
79;94.4682;13.0000;13.0000;25.0000;1
80;94.4682;23.0000;23.0000;25.0000;1
81;94.4682;13.0000;13.0000;25.0000;1
82;94.4682;25.0000;25.0000;25.0000;1
83;94.4682;18.0000;18.0000;25.0000;1
84;94.4682;20.0000;20.0000;25.0000;1
85;94.4682;8.0000;8.0000;25.0000;1
86;94.4682;8.0000;2.0000;25.0000;0
87;94.4682;20.0000;20.0000;25.0000;1
88;94.4682;20.0000;-1970.0000;25.0000;0
89;94.4682;18.0000;18.0000;25.0000;1
90;94.4682;18.0000;-972.0000;25.0000;0
91;94.4682;12.0000;12.0000;25.0000;1
92;94.4682;19.0000;19.0000;25.0000;1
93;94.4682;12.0000;12.0000;25.0000;1
94;94.4682;18.0000;18.0000;25.0000;1
95;94.4682;18.0000;-972.0000;25.0000;0
96;94.4682;12.0000;12.0000;25.0000;1
97;94.4682;19.0000;19.0000;25.0000;1
98;94.4682;12.0000;12.0000;25.0000;1
99;94.4682;12.0000;0.0000;25.0000;0
100;94.4682;18.0000;18.0000;25.0000;1
101;94.4682;6.0000;6.0000;25.0000;1
102;94.4682;0.0000;0.0000;25.0000;1
103;94.4682;12.0000;12.0000;25.0000;1
104;94.4682;19.0000;19.0000;25.0000;1
105;94.4682;25.0000;25.0000;25.0000;1
106;94.4682;25.0000;-3965.0000;25.0000;0
107;94.4682;25.0000;-3965.0000;25.0000;0
108;94.4682;25.0000;-3965.0000;25.0000;0
109;94.4682;18.0000;18.0000;25.0000;1
110;94.4682;25.0000;25.0000;25.0000;1
111;94.4682;18.0000;18.0000;25.0000;1
112;94.4682;20.0000;20.0000;25.0000;1
113;94.4682;18.0000;18.0000;25.0000;1
114;94.4682;6.0000;6.0000;25.0000;1
115;94.4682;18.0000;18.0000;25.0000;1
116;94.4682;6.0000;6.0000;25.0000;1
117;94.4682;16.0000;16.0000;25.0000;1
118;94.4682;16.0000;-972.0000;25.0000;0
119;94.4682;23.0000;23.0000;25.0000;1
120;94.4682;13.0000;13.0000;25.0000;1
121;94.4682;7.0000;7.0000;25.0000;1
122;94.4682;13.0000;13.0000;25.0000;1
123;94.4682;7.0000;7.0000;25.0000;1
124;94.4682;13.0000;13.0000;25.0000;1
125;94.4682;23.0000;23.0000;25.0000;1
126;94.4682;23.0000;-3965.0000;25.0000;0
127;94.4682;16.0000;16.0000;25.0000;1
128;94.4682;6.0000;6.0000;25.0000;1
129;94.4682;8.0000;8.0000;25.0000;1
130;94.4682;20.0000;20.0000;25.0000;1
131;94.4682;20.0000;-973.0000;25.0000;0
132;94.4682;18.0000;18.0000;25.0000;1
133;94.4682;12.0000;12.0000;25.0000;1
134;94.4682;14.0000;14.0000;25.0000;1
135;94.4682;12.0000;12.0000;25.0000;1
136;94.4682;14.0000;14.0000;25.0000;1
137;94.4682;20.0000;20.0000;25.0000;1
138;94.4682;18.0000;18.0000;25.0000;1
139;94.4682;25.0000;25.0000;25.0000;1
140;94.4682;18.0000;18.0000;25.0000;1
141;94.4682;20.0000;20.0000;25.0000;1
142;94.4682;14.0000;14.0000;25.0000;1
143;94.4682;12.0000;12.0000;25.0000;1
144;94.4682;0.0000;0.0000;25.0000;1
145;94.4682;6.0000;6.0000;25.0000;1
146;94.4682;8.0000;8.0000;25.0000;1
147;94.4682;6.0000;6.0000;25.0000;1
148;94.4682;0.0000;0.0000;25.0000;1
149;94.4682;12.0000;12.0000;25.0000;1
150;94.4682;0.0000;0.0000;25.0000;1
151;94.4682;6.0000;6.0000;25.0000;1
152;94.4682;13.0000;13.0000;25.0000;1
153;94.4682;7.0000;7.0000;25.0000;1
154;94.4682;13.0000;13.0000;25.0000;1
155;94.4682;23.0000;23.0000;25.0000;1
156;94.4682;25.0000;25.0000;25.0000;1
157;94.4682;18.0000;18.0000;25.0000;1
158;94.4682;16.0000;16.0000;25.0000;1
159;94.4682;23.0000;23.0000;25.0000;1
160;94.4682;23.0000;-3965.0000;25.0000;0
161;94.4682;25.0000;25.0000;25.0000;1
162;94.4682;18.0000;18.0000;25.0000;1
163;94.4682;12.0000;12.0000;25.0000;1
164;94.4682;19.0000;19.0000;25.0000;1
165;94.4682;25.0000;25.0000;25.0000;1
166;94.4682;18.0000;18.0000;25.0000;1
167;94.4682;16.0000;16.0000;25.0000;1
168;94.4682;16.0000;-972.0000;25.0000;0
169;94.4682;23.0000;23.0000;25.0000;1
170;94.4682;13.0000;13.0000;25.0000;1
171;94.4682;23.0000;23.0000;25.0000;1
172;94.4682;13.0000;13.0000;25.0000;1
173;94.4682;6.0000;6.0000;25.0000;1
174;94.4682;18.0000;18.0000;25.0000;1
175;94.4682;12.0000;12.0000;25.0000;1
176;94.4682;22.0000;22.0000;25.0000;1
177;94.4682;12.0000;12.0000;25.0000;1
178;94.4682;14.0000;14.0000;25.0000;1
179;94.4682;20.0000;20.0000;25.0000;1
180;94.4682;8.0000;8.0000;25.0000;1
181;94.4682;2.0000;2.0000;25.0000;1
182;94.4682;12.0000;12.0000;25.0000;1
183;94.4682;19.0000;19.0000;25.0000;1
184;94.4682;9.0000;9.0000;25.0000;1
185;94.4682;2.0000;2.0000;25.0000;1
186;94.4682;9.0000;9.0000;25.0000;1
187;94.4682;19.0000;19.0000;25.0000;1
188;94.4682;12.0000;12.0000;25.0000;1
189;94.4682;19.0000;19.0000;25.0000;1
190;94.4682;9.0000;9.0000;25.0000;1
191;94.4682;7.0000;7.0000;25.0000;1
192;94.4682;13.0000;13.0000;25.0000;1
193;94.4682;6.0000;6.0000;25.0000;1
194;94.4682;13.0000;13.0000;25.0000;1
195;94.4682;23.0000;23.0000;25.0000;1
196;94.4682;16.0000;16.0000;25.0000;1
197;94.4682;23.0000;23.0000;25.0000;1
198;94.4682;17.0000;17.0000;25.0000;1
199;94.4682;7.0000;7.0000;25.0000;1
0;89.7448;9.0000;9.0000;25.0000;1
1;89.7448;19.0000;19.0000;25.0000;1
2;89.7448;9.0000;9.0000;25.0000;1
3;89.7448;7.0000;7.0000;25.0000;1
4;89.7448;17.0000;17.0000;25.0000;1
5;89.7448;10.0000;10.0000;25.0000;1
6;89.7448;17.0000;17.0000;25.0000;1
7;89.7448;19.0000;19.0000;25.0000;1
8;89.7448;25.0000;25.0000;25.0000;1
9;89.7448;15.0000;15.0000;25.0000;1
10;89.7448;8.0000;8.0000;25.0000;1
11;89.7448;20.0000;20.0000;25.0000;1
12;89.7448;8.0000;8.0000;25.0000;1
13;89.7448;6.0000;6.0000;25.0000;1
14;89.7448;18.0000;18.0000;25.0000;1
15;89.7448;6.0000;6.0000;25.0000;1
16;89.7448;13.0000;13.0000;25.0000;1
17;89.7448;15.0000;15.0000;25.0000;1
18;89.7448;9.0000;9.0000;25.0000;1
19;89.7448;2.0000;2.0000;25.0000;1
20;89.7448;0.0000;0.0000;25.0000;1
21;89.7448;6.0000;6.0000;25.0000;1
22;89.7448;13.0000;13.0000;25.0000;1
23;89.7448;15.0000;15.0000;25.0000;1
24;89.7448;9.0000;9.0000;25.0000;1
25;89.7448;2.0000;2.0000;25.0000;1
26;89.7448;12.0000;12.0000;25.0000;1
27;89.7448;10.0000;10.0000;25.0000;1
28;89.7448;0.0000;0.0000;25.0000;1
29;89.7448;7.0000;7.0000;25.0000;1
30;89.7448;19.0000;19.0000;25.0000;1
31;89.7448;21.0000;21.0000;25.0000;1
32;89.7448;21.0000;9.0000;25.0000;0
33;89.7448;14.0000;14.0000;25.0000;1
34;89.7448;2.0000;2.0000;25.0000;1
35;89.7448;9.0000;9.0000;25.0000;1
36;89.7448;2.0000;2.0000;25.0000;1
37;89.7448;0.0000;0.0000;25.0000;1
38;89.7448;7.0000;7.0000;25.0000;1
39;89.7448;17.0000;17.0000;25.0000;1
40;89.7448;19.0000;19.0000;25.0000;1
41;89.7448;9.0000;9.0000;25.0000;1
42;89.7448;15.0000;15.0000;25.0000;1
43;89.7448;9.0000;9.0000;25.0000;1
44;89.7448;2.0000;2.0000;25.0000;1
45;89.7448;0.0000;0.0000;25.0000;1
46;89.7448;7.0000;7.0000;25.0000;1
47;89.7448;9.0000;9.0000;25.0000;1
48;89.7448;7.0000;7.0000;25.0000;1
49;89.7448;7.0000;0.0000;25.0000;0
50;89.7448;19.0000;19.0000;25.0000;1
51;89.7448;19.0000;-1971.0000;25.0000;0
52;89.7448;19.0000;-1971.0000;25.0000;0
53;89.7448;25.0000;25.0000;25.0000;1
54;89.7448;19.0000;19.0000;25.0000;1
55;89.7448;25.0000;25.0000;25.0000;1
56;89.7448;18.0000;18.0000;25.0000;1
57;89.7448;20.0000;20.0000;25.0000;1
58;89.7448;18.0000;18.0000;25.0000;1
59;89.7448;25.0000;25.0000;25.0000;1
60;89.7448;25.0000;-3965.0000;25.0000;0
61;89.7448;25.0000;13.0000;25.0000;0
62;89.7448;13.0000;13.0000;25.0000;1
63;89.7448;7.0000;7.0000;25.0000;1
64;89.7448;17.0000;17.0000;25.0000;1
65;89.7448;7.0000;7.0000;25.0000;1
66;89.7448;0.0000;0.0000;25.0000;1
67;89.7448;6.0000;6.0000;25.0000;1
68;89.7448;8.0000;8.0000;25.0000;1
69;89.7448;20.0000;20.0000;25.0000;1
70;89.7448;20.0000;-1970.0000;25.0000;0
71;89.7448;14.0000;14.0000;25.0000;1
72;89.7448;21.0000;21.0000;25.0000;1
73;89.7448;14.0000;14.0000;25.0000;1
74;89.7448;21.0000;21.0000;25.0000;1
75;89.7448;14.0000;14.0000;25.0000;1
76;89.7448;12.0000;12.0000;25.0000;1
77;89.7448;0.0000;0.0000;25.0000;1
78;89.7448;10.0000;10.0000;25.0000;1
79;89.7448;12.0000;12.0000;25.0000;1
80;89.7448;18.0000;18.0000;25.0000;1
81;89.7448;8.0000;8.0000;25.0000;1
82;89.7448;2.0000;2.0000;25.0000;1
83;89.7448;9.0000;9.0000;25.0000;1
84;89.7448;15.0000;15.0000;25.0000;1
85;89.7448;25.0000;25.0000;25.0000;1
86;89.7448;25.0000;-4963.0000;25.0000;0
87;89.7448;23.0000;23.0000;25.0000;1
88;89.7448;25.0000;25.0000;25.0000;1
89;89.7448;19.0000;19.0000;25.0000;1
90;89.7448;25.0000;25.0000;25.0000;1
91;89.7448;25.0000;-4963.0000;25.0000;0
92;89.7448;19.0000;19.0000;25.0000;1
93;89.7448;9.0000;9.0000;25.0000;1
94;89.7448;15.0000;15.0000;25.0000;1
95;89.7448;15.0000;-973.0000;25.0000;0
96;89.7448;13.0000;13.0000;25.0000;1
97;89.7448;23.0000;23.0000;25.0000;1
98;89.7448;25.0000;25.0000;25.0000;1
99;89.7448;18.0000;18.0000;25.0000;1
100;89.7448;16.0000;16.0000;25.0000;1
101;89.7448;18.0000;18.0000;25.0000;1
102;89.7448;12.0000;12.0000;25.0000;1
103;89.7448;12.0000;2.0000;25.0000;0
104;89.7448;2.0000;2.0000;25.0000;1
105;89.7448;0.0000;0.0000;25.0000;1
106;89.7448;2.0000;2.0000;25.0000;1
107;89.7448;14.0000;14.0000;25.0000;1
108;89.7448;2.0000;2.0000;25.0000;1
109;89.7448;12.0000;12.0000;25.0000;1
110;89.7448;24.0000;24.0000;25.0000;1
111;89.7448;14.0000;14.0000;25.0000;1
112;89.7448;20.0000;20.0000;25.0000;1
113;89.7448;18.0000;18.0000;25.0000;1
114;89.7448;12.0000;12.0000;25.0000;1
115;89.7448;0.0000;0.0000;25.0000;1
116;89.7448;10.0000;10.0000;25.0000;1
117;89.7448;12.0000;12.0000;25.0000;1
118;89.7448;18.0000;18.0000;25.0000;1
119;89.7448;18.0000;-1970.0000;25.0000;0
120;89.7448;25.0000;25.0000;25.0000;1
121;89.7448;25.0000;-4963.0000;25.0000;0
122;89.7448;23.0000;23.0000;25.0000;1
123;89.7448;23.0000;-3965.0000;25.0000;0
124;89.7448;16.0000;16.0000;25.0000;1
125;89.7448;10.0000;10.0000;25.0000;1
126;89.7448;16.0000;16.0000;25.0000;1
127;89.7448;10.0000;10.0000;25.0000;1
128;89.7448;16.0000;16.0000;25.0000;1
129;89.7448;16.0000;-972.0000;25.0000;0
130;89.7448;16.0000;-972.0000;25.0000;0
131;89.7448;10.0000;10.0000;25.0000;1
132;89.7448;17.0000;17.0000;25.0000;1
133;89.7448;17.0000;10.0000;25.0000;0
134;89.7448;10.0000;10.0000;25.0000;1
135;89.7448;22.0000;22.0000;25.0000;1
136;89.7448;24.0000;24.0000;25.0000;1
137;89.7448;24.0000;14.0000;25.0000;0
138;89.7448;24.0000;-2969.0000;25.0000;0
139;89.7448;22.0000;22.0000;25.0000;1
140;89.7448;22.0000;-1971.0000;25.0000;0
141;89.7448;22.0000;10.0000;25.0000;0
142;89.7448;12.0000;12.0000;25.0000;1
143;89.7448;18.0000;18.0000;25.0000;1
144;89.7448;6.0000;6.0000;25.0000;1
145;89.7448;18.0000;18.0000;25.0000;1
146;89.7448;25.0000;25.0000;25.0000;1
147;89.7448;18.0000;18.0000;25.0000;1
148;89.7448;25.0000;25.0000;25.0000;1
149;89.7448;19.0000;19.0000;25.0000;1
150;89.7448;12.0000;12.0000;25.0000;1
151;89.7448;19.0000;19.0000;25.0000;1
152;89.7448;21.0000;21.0000;25.0000;1
153;89.7448;19.0000;19.0000;25.0000;1
154;89.7448;25.0000;25.0000;25.0000;1
155;89.7448;25.0000;-973.0000;25.0000;0
156;89.7448;18.0000;18.0000;25.0000;1
157;89.7448;6.0000;6.0000;25.0000;1
158;89.7448;0.0000;0.0000;25.0000;1
159;89.7448;7.0000;7.0000;25.0000;1
160;89.7448;13.0000;13.0000;25.0000;1
161;89.7448;23.0000;23.0000;25.0000;1
162;89.7448;16.0000;16.0000;25.0000;1
163;89.7448;16.0000;-972.0000;25.0000;0
164;89.7448;6.0000;6.0000;25.0000;1
165;89.7448;18.0000;18.0000;25.0000;1
166;89.7448;18.0000;-972.0000;25.0000;0
167;89.7448;18.0000;-972.0000;25.0000;0
168;89.7448;18.0000;-972.0000;25.0000;0
169;89.7448;25.0000;25.0000;25.0000;1
170;89.7448;19.0000;19.0000;25.0000;1
171;89.7448;7.0000;7.0000;25.0000;1
172;89.7448;13.0000;13.0000;25.0000;1
173;89.7448;23.0000;23.0000;25.0000;1
174;89.7448;17.0000;17.0000;25.0000;1
175;89.7448;17.0000;-1971.0000;25.0000;0
176;89.7448;23.0000;23.0000;25.0000;1
177;89.7448;16.0000;16.0000;25.0000;1
178;89.7448;16.0000;-972.0000;25.0000;0
179;89.7448;18.0000;18.0000;25.0000;1
180;89.7448;25.0000;25.0000;25.0000;1
181;89.7448;23.0000;23.0000;25.0000;1
182;89.7448;17.0000;17.0000;25.0000;1
183;89.7448;7.0000;7.0000;25.0000;1
184;89.7448;9.0000;9.0000;25.0000;1
185;89.7448;2.0000;2.0000;25.0000;1
186;89.7448;8.0000;8.0000;25.0000;1
187;89.7448;2.0000;2.0000;25.0000;1
188;89.7448;9.0000;9.0000;25.0000;1
189;89.7448;7.0000;7.0000;25.0000;1
190;89.7448;13.0000;13.0000;25.0000;1
191;89.7448;7.0000;7.0000;25.0000;1
192;89.7448;13.0000;13.0000;25.0000;1
193;89.7448;23.0000;23.0000;25.0000;1
194;89.7448;16.0000;16.0000;25.0000;1
195;89.7448;6.0000;6.0000;25.0000;1
196;89.7448;0.0000;0.0000;25.0000;1
197;89.7448;7.0000;7.0000;25.0000;1
198;89.7448;17.0000;17.0000;25.0000;1
199;89.7448;10.0000;10.0000;25.0000;1
0;85.2576;22.0000;22.0000;25.0000;1
1;85.2576;12.0000;12.0000;25.0000;1
2;85.2576;18.0000;18.0000;25.0000;1
3;85.2576;20.0000;20.0000;25.0000;1
4;85.2576;14.0000;14.0000;25.0000;1
5;85.2576;2.0000;2.0000;25.0000;1
6;85.2576;12.0000;12.0000;25.0000;1
7;85.2576;18.0000;18.0000;25.0000;1
8;85.2576;25.0000;25.0000;25.0000;1
9;85.2576;15.0000;15.0000;25.0000;1
10;85.2576;25.0000;25.0000;25.0000;1
11;85.2576;15.0000;15.0000;25.0000;1
12;85.2576;25.0000;25.0000;25.0000;1
13;85.2576;25.0000;15.0000;25.0000;0
14;85.2576;18.0000;18.0000;25.0000;1
15;85.2576;12.0000;12.0000;25.0000;1
16;85.2576;18.0000;18.0000;25.0000;1
17;85.2576;8.0000;8.0000;25.0000;1
18;85.2576;6.0000;6.0000;25.0000;1
19;85.2576;16.0000;16.0000;25.0000;1
20;85.2576;16.0000;-972.0000;25.0000;0
21;85.2576;18.0000;18.0000;25.0000;1
22;85.2576;18.0000;-1970.0000;25.0000;0
23;85.2576;18.0000;-1970.0000;25.0000;0
24;85.2576;18.0000;-1970.0000;25.0000;0
25;85.2576;12.0000;12.0000;25.0000;1
26;85.2576;24.0000;24.0000;25.0000;1
27;85.2576;24.0000;-2969.0000;25.0000;0
28;85.2576;12.0000;12.0000;25.0000;1
29;85.2576;2.0000;2.0000;25.0000;1
30;85.2576;9.0000;9.0000;25.0000;1
31;85.2576;2.0000;2.0000;25.0000;1
32;85.2576;12.0000;12.0000;25.0000;1
33;85.2576;18.0000;18.0000;25.0000;1
34;85.2576;18.0000;-1970.0000;25.0000;0
35;85.2576;8.0000;8.0000;25.0000;1
36;85.2576;18.0000;18.0000;25.0000;1
37;85.2576;12.0000;12.0000;25.0000;1
38;85.2576;19.0000;19.0000;25.0000;1
39;85.2576;25.0000;25.0000;25.0000;1
40;85.2576;18.0000;18.0000;25.0000;1
41;85.2576;16.0000;16.0000;25.0000;1
42;85.2576;16.0000;-972.0000;25.0000;0
43;85.2576;10.0000;10.0000;25.0000;1
44;85.2576;0.0000;0.0000;25.0000;1
45;85.2576;10.0000;10.0000;25.0000;1
46;85.2576;22.0000;22.0000;25.0000;1
47;85.2576;12.0000;12.0000;25.0000;1
48;85.2576;19.0000;19.0000;25.0000;1
49;85.2576;12.0000;12.0000;25.0000;1
50;85.2576;22.0000;22.0000;25.0000;1
51;85.2576;12.0000;12.0000;25.0000;1
52;85.2576;19.0000;19.0000;25.0000;1
53;85.2576;12.0000;12.0000;25.0000;1
54;85.2576;14.0000;14.0000;25.0000;1
55;85.2576;2.0000;2.0000;25.0000;1
56;85.2576;8.0000;8.0000;25.0000;1
57;85.2576;2.0000;2.0000;25.0000;1
58;85.2576;0.0000;0.0000;25.0000;1
59;85.2576;10.0000;10.0000;25.0000;1
60;85.2576;17.0000;17.0000;25.0000;1
61;85.2576;19.0000;19.0000;25.0000;1
62;85.2576;12.0000;12.0000;25.0000;1
63;85.2576;18.0000;18.0000;25.0000;1
64;85.2576;25.0000;25.0000;25.0000;1
65;85.2576;25.0000;-4963.0000;25.0000;0
66;85.2576;15.0000;15.0000;25.0000;1
67;85.2576;9.0000;9.0000;25.0000;1
68;85.2576;19.0000;19.0000;25.0000;1
69;85.2576;17.0000;17.0000;25.0000;1
70;85.2576;7.0000;7.0000;25.0000;1
71;85.2576;13.0000;13.0000;25.0000;1
72;85.2576;25.0000;25.0000;25.0000;1
73;85.2576;13.0000;13.0000;25.0000;1
74;85.2576;25.0000;25.0000;25.0000;1
75;85.2576;18.0000;18.0000;25.0000;1
76;85.2576;25.0000;25.0000;25.0000;1
77;85.2576;19.0000;19.0000;25.0000;1
78;85.2576;19.0000;-1971.0000;25.0000;0
79;85.2576;7.0000;7.0000;25.0000;1
80;85.2576;9.0000;9.0000;25.0000;1
81;85.2576;2.0000;2.0000;25.0000;1
82;85.2576;12.0000;12.0000;25.0000;1
83;85.2576;19.0000;19.0000;25.0000;1
84;85.2576;9.0000;9.0000;25.0000;1
85;85.2576;19.0000;19.0000;25.0000;1
86;85.2576;12.0000;12.0000;25.0000;1
87;85.2576;19.0000;19.0000;25.0000;1
88;85.2576;9.0000;9.0000;25.0000;1
89;85.2576;19.0000;19.0000;25.0000;1
90;85.2576;12.0000;12.0000;25.0000;1
91;85.2576;19.0000;19.0000;25.0000;1
92;85.2576;17.0000;17.0000;25.0000;1
93;85.2576;10.0000;10.0000;25.0000;1
94;85.2576;12.0000;12.0000;25.0000;1
95;85.2576;12.0000;10.0000;25.0000;0
96;85.2576;24.0000;24.0000;25.0000;1
97;85.2576;14.0000;14.0000;25.0000;1
98;85.2576;24.0000;24.0000;25.0000;1
99;85.2576;24.0000;14.0000;25.0000;0
100;85.2576;24.0000;-1970.0000;25.0000;0
101;85.2576;24.0000;-1970.0000;25.0000;0
102;85.2576;12.0000;12.0000;25.0000;1
103;85.2576;18.0000;18.0000;25.0000;1
104;85.2576;25.0000;25.0000;25.0000;1
105;85.2576;15.0000;15.0000;25.0000;1
106;85.2576;25.0000;25.0000;25.0000;1
107;85.2576;25.0000;-4963.0000;25.0000;0
108;85.2576;18.0000;18.0000;25.0000;1
109;85.2576;25.0000;25.0000;25.0000;1
110;85.2576;19.0000;19.0000;25.0000;1
111;85.2576;9.0000;9.0000;25.0000;1
112;85.2576;21.0000;21.0000;25.0000;1
113;85.2576;21.0000;-973.0000;25.0000;0
114;85.2576;19.0000;19.0000;25.0000;1
115;85.2576;12.0000;12.0000;25.0000;1
116;85.2576;14.0000;14.0000;25.0000;1
117;85.2576;20.0000;20.0000;25.0000;1
118;85.2576;18.0000;18.0000;25.0000;1
119;85.2576;18.0000;-972.0000;25.0000;0
120;85.2576;6.0000;6.0000;25.0000;1
121;85.2576;16.0000;16.0000;25.0000;1
122;85.2576;10.0000;10.0000;25.0000;1
123;85.2576;12.0000;12.0000;25.0000;1
124;85.2576;10.0000;10.0000;25.0000;1
125;85.2576;16.0000;16.0000;25.0000;1
126;85.2576;23.0000;23.0000;25.0000;1
127;85.2576;23.0000;-3965.0000;25.0000;0
128;85.2576;13.0000;13.0000;25.0000;1
129;85.2576;6.0000;6.0000;25.0000;1
130;85.2576;0.0000;0.0000;25.0000;1
131;85.2576;6.0000;6.0000;25.0000;1
132;85.2576;18.0000;18.0000;25.0000;1
133;85.2576;20.0000;20.0000;25.0000;1
134;85.2576;-973.0000;-973.0000;25.0000;1
135;85.2576;15.0000;15.0000;25.0000;1
136;85.2576;15.0000;-973.0000;25.0000;0
137;85.2576;13.0000;13.0000;25.0000;1
138;85.2576;23.0000;23.0000;25.0000;1
139;85.2576;16.0000;16.0000;25.0000;1
140;85.2576;23.0000;23.0000;25.0000;1
141;85.2576;25.0000;25.0000;25.0000;1
142;85.2576;25.0000;15.0000;25.0000;0
143;85.2576;15.0000;15.0000;25.0000;1
